datetime_local,datetime_UTC,level_cm,Q_Ls,asdn_perm,rainfall_mm,temp_c,NO3_mgL,NO3_uM,grabNO3_mgL,grabNO3_uM,seasonalPeriod
12/30/2022 0:45,2022-12-30T06:45:00Z,33.13176,2.659153081,3518,0,5.075,0.027374769,0.441493641,NA,NA,rewet
12/30/2022 1:00,2022-12-30T07:00:00Z,33.125664,2.654709093,3518,0,5.075,0.027413408,0.442116793,NA,NA,rewet
12/30/2022 1:15,2022-12-30T07:15:00Z,33.107376,2.641416758,3518,0,5.075,0.027368517,0.44139281,NA,NA,rewet
12/30/2022 1:30,2022-12-30T07:30:00Z,33.082992,2.623785796,3518,0,5.075,0.027417723,0.44218639,NA,NA,rewet
12/30/2022 1:45,2022-12-30T07:45:00Z,33.067752,2.612819706,3518,0,5.013,0.027099449,0.437053349,NA,NA,rewet
12/30/2022 2:00,2022-12-30T08:00:00Z,33.0708,2.615009655,3518,0,5.013,0.027116855,0.437334062,NA,NA,rewet
12/30/2022 2:15,2022-12-30T08:15:00Z,33.092136,2.630385094,3518,0,4.95,0.027013968,0.435674724,NA,NA,rewet
12/30/2022 2:30,2022-12-30T08:30:00Z,33.092136,2.630385094,3518,0,4.95,0.027156265,0.437969658,NA,NA,rewet
12/30/2022 2:45,2022-12-30T08:45:00Z,33.19272,2.703958477,3518,0,4.888,0.027251548,0.439506366,NA,NA,rewet
12/30/2022 3:00,2022-12-30T09:00:00Z,33.232344,2.733441074,3518,0,4.888,0.02727424,0.439872327,NA,NA,rewet
12/30/2022 3:15,2022-12-30T09:15:00Z,33.32988,2.807236076,3518,0,4.888,0.026832823,0.432753266,NA,NA,rewet
12/30/2022 3:30,2022-12-30T09:30:00Z,33.403032,2.86374046,3518,0,4.825,0.027404876,0.441979199,NA,NA,rewet
12/30/2022 3:45,2022-12-30T09:45:00Z,33.518856,2.955277537,3518,0,4.825,0.027071363,0.436600377,NA,NA,rewet
12/30/2022 4:00,2022-12-30T10:00:00Z,33.579816,3.004493184,3518,0,4.825,0.027315326,0.440534954,NA,NA,rewet
12/30/2022 4:15,2022-12-30T10:15:00Z,33.659064,3.069563456,3518,0,4.825,0.027342383,0.440971331,NA,NA,rewet
12/30/2022 4:30,2022-12-30T10:30:00Z,33.744408,3.141039067,3518,0,4.763,0.027274318,0.439873584,NA,NA,rewet
12/30/2022 4:45,2022-12-30T10:45:00Z,33.838896,3.221897269,3518,0,4.825,0.027178705,0.438331561,NA,NA,rewet
12/30/2022 5:00,2022-12-30T11:00:00Z,33.912048,3.285763954,3518,0,4.763,0.027401202,0.441919946,NA,NA,rewet
12/30/2022 5:15,2022-12-30T11:15:00Z,34.043112,3.403014865,3518,0,4.763,0.027198315,0.438647833,NA,NA,rewet
12/30/2022 5:30,2022-12-30T11:30:00Z,34.110168,3.464431651,3518,0,4.763,0.027144695,0.437783067,NA,NA,rewet
12/30/2022 5:45,2022-12-30T11:45:00Z,34.232088,3.578630553,3518,0,4.763,0.027139405,0.437697748,NA,NA,rewet
12/30/2022 6:00,2022-12-30T12:00:00Z,34.363152,3.705119832,3518,0,4.763,0.027495033,0.443433229,NA,NA,rewet
12/30/2022 6:15,2022-12-30T12:15:00Z,34.418016,3.759239522,3518,0,4.7,0.027573546,0.444699467,NA,NA,rewet
12/30/2022 6:30,2022-12-30T12:30:00Z,34.515552,3.857191772,3518,0,4.7,0.027579364,0.444793295,NA,NA,rewet
12/30/2022 6:45,2022-12-30T12:45:00Z,34.622232,3.966922168,3518,0,4.638,0.027286375,0.440068035,NA,NA,rewet
12/30/2022 7:00,2022-12-30T13:00:00Z,34.741104,4.092458351,3518,0,4.638,0.027271063,0.439821092,NA,NA,rewet
12/30/2022 7:15,2022-12-30T13:15:00Z,34.817304,4.174778069,3518,0,4.638,0.027459402,0.442858582,NA,NA,rewet
12/30/2022 7:30,2022-12-30T13:30:00Z,34.939224,4.309557684,3518,0,4.638,0.027492315,0.443389391,NA,NA,rewet
12/30/2022 7:45,2022-12-30T13:45:00Z,34.994088,4.371461752,3518,0,4.575,0.027550149,0.444322119,NA,NA,rewet
12/30/2022 8:00,2022-12-30T14:00:00Z,35.06724,4.455231138,3518,0,4.638,0.027458084,0.442837325,NA,NA,rewet
12/30/2022 8:15,2022-12-30T14:15:00Z,35.134296,4.533271624,3518,0,4.638,0.027537889,0.444124403,NA,NA,rewet
12/30/2022 8:30,2022-12-30T14:30:00Z,35.192208,4.601646816,3518,0,4.638,0.027583874,0.444866028,NA,NA,rewet
12/30/2022 8:45,2022-12-30T14:45:00Z,35.18916,4.598025371,3518,0,4.7,0.027472381,0.443067909,NA,NA,rewet
NA,2022-12-30T15:00:00Z,35.231832,4.648957158,3518,0,NA,0.027456746,0.442815745,NA,NA,rewet
12/30/2022 9:15,2022-12-30T15:15:00Z,35.26536,4.689326585,3518,0,4.888,NA,NA,NA,NA,rewet
12/30/2022 9:30,2022-12-30T15:30:00Z,35.259264,4.681963567,3518,0,5.013,0.02770117,0.446757749,NA,NA,rewet
12/30/2022 9:45,2022-12-30T15:45:00Z,35.308032,4.741156919,3518,0,5.138,0.027638947,0.445754232,NA,NA,rewet
12/30/2022 10:00,2022-12-30T16:00:00Z,35.298888,4.730007699,3518,0,5.263,0.027586533,0.444908917,NA,NA,rewet
12/30/2022 10:15,2022-12-30T16:15:00Z,35.262312,4.685643789,3518,0,5.388,0.027733125,0.447273116,NA,NA,rewet
12/30/2022 10:30,2022-12-30T16:30:00Z,35.253168,4.674610841,3518,0,5.513,0.027871056,0.449497637,NA,NA,rewet
12/30/2022 10:45,2022-12-30T16:45:00Z,35.256216,4.678285918,3518,0,5.638,0.02768849,0.44655325,NA,NA,rewet
12/30/2022 11:00,2022-12-30T17:00:00Z,35.228784,4.645302593,3518,0,5.763,0.02787433,0.449550434,NA,NA,rewet
12/30/2022 11:15,2022-12-30T17:15:00Z,35.240976,4.659936211,3518,0,5.888,0.027842281,0.449033566,NA,NA,rewet
12/30/2022 11:30,2022-12-30T17:30:00Z,35.2044,4.616157996,3518,0,6.075,0.027777043,0.447981414,NA,NA,rewet
12/30/2022 11:45,2022-12-30T17:45:00Z,35.210496,4.623428847,3518,0,6.2,0.027665895,0.446188854,NA,NA,rewet
12/30/2022 12:00,2022-12-30T18:00:00Z,35.222688,4.638001133,3518,0,6.388,0.027630887,0.445624256,NA,NA,rewet
12/30/2022 12:15,2022-12-30T18:15:00Z,35.183064,4.590790088,3518,0,6.575,0.028085265,0.452952352,NA,NA,rewet
12/30/2022 12:30,2022-12-30T18:30:00Z,35.198304,4.608897323,3518,0,6.763,0.028118111,0.453482079,NA,NA,rewet
12/30/2022 12:45,2022-12-30T18:45:00Z,35.14344,4.544007224,3518,0,6.95,0.027821584,0.448699764,NA,NA,rewet
12/30/2022 13:00,2022-12-30T19:00:00Z,35.192208,4.601646816,3518,0,7.075,0.027626122,0.445547401,NA,NA,rewet
12/30/2022 13:15,2022-12-30T19:15:00Z,35.262312,4.685643789,3518,0,7.263,0.027784419,0.448100382,NA,NA,rewet
12/30/2022 13:30,2022-12-30T19:30:00Z,35.31108,4.74487852,3518,0,7.45,0.027845373,0.449083435,NA,NA,rewet
NA,2022-12-30T19:45:00Z,35.365944,4.812313427,3518,0,NA,0.027854708,0.449233973,NA,NA,rewet
12/30/2022 14:00,2022-12-30T20:00:00Z,35.49396,4.972989709,3518,0,7.7,NA,NA,NA,NA,rewet
12/30/2022 14:15,2022-12-30T20:15:00Z,35.506152,4.988538402,3518,0,7.825,0.027982382,0.451293068,NA,NA,rewet
12/30/2022 14:30,2022-12-30T20:30:00Z,35.57016,5.070881096,3518,0,7.95,0.027841015,0.449013141,NA,NA,rewet
12/30/2022 14:45,2022-12-30T20:45:00Z,35.67684,5.210809808,3518,0,8.012,0.027978351,0.451228066,NA,NA,rewet
12/30/2022 15:00,2022-12-30T21:00:00Z,35.698176,5.239204357,3518,0,8.075,0.027667808,0.446219707,NA,NA,rewet
12/30/2022 15:15,2022-12-30T21:15:00Z,35.670744,5.202722276,3518,0,8.137,0.027968079,0.451062402,NA,NA,rewet
12/30/2022 15:30,2022-12-30T21:30:00Z,35.621976,5.138423125,3518,0,8.2,0.02778772,0.44815362,NA,NA,rewet
12/30/2022 15:45,2022-12-30T21:45:00Z,35.634168,5.154431251,3518,0,8.2,0.027977096,0.451207826,NA,NA,rewet
12/30/2022 16:00,2022-12-30T22:00:00Z,35.603688,5.114493895,3518,0,8.2,0.028029312,0.452049949,NA,NA,rewet
12/30/2022 16:15,2022-12-30T22:15:00Z,NA,NA,3518,0,8.2,0.027980362,0.45126049,NA,NA,rewet
12/30/2022 16:30,2022-12-30T22:30:00Z,NA,NA,3518,0,8.2,0.028028909,0.452043451,NA,NA,rewet
12/30/2022 16:45,2022-12-30T22:45:00Z,NA,NA,3518,0,8.137,0.028206535,0.454908162,NA,NA,rewet
12/30/2022 17:00,2022-12-30T23:00:00Z,NA,NA,3518,0,8.137,0.027837554,0.44895733,NA,NA,rewet
12/30/2022 17:15,2022-12-30T23:15:00Z,NA,NA,3518,0,8.075,0.027919324,0.450276093,NA,NA,rewet
12/30/2022 17:30,2022-12-30T23:30:00Z,NA,NA,3518,0,8.075,0.028003128,0.451627659,NA,NA,rewet
12/30/2022 17:45,2022-12-30T23:45:00Z,NA,NA,3518,0,8.075,0.027727531,0.447182904,NA,NA,rewet
12/30/2022 18:00,2022-12-31T00:00:00Z,NA,NA,3518,0,8.012,0.027930781,0.450460859,NA,NA,rewet
12/30/2022 18:15,2022-12-31T00:15:00Z,NA,NA,3518,0,8.012,0.027596744,0.445073593,NA,NA,rewet
12/30/2022 18:30,2022-12-31T00:30:00Z,NA,NA,3518,0,7.95,0.027788931,0.448173143,NA,NA,rewet
12/30/2022 18:45,2022-12-31T00:45:00Z,NA,NA,3518,0,7.95,0.027660573,0.446103016,NA,NA,rewet
12/30/2022 19:00,2022-12-31T01:00:00Z,NA,NA,3518,0.2,7.95,0.0277108,0.446913063,NA,NA,rewet
12/30/2022 19:15,2022-12-31T01:15:00Z,NA,NA,3518,0.4,7.888,0.027708446,0.446875098,NA,NA,rewet
12/30/2022 19:30,2022-12-31T01:30:00Z,NA,NA,3518,0.4,7.95,0.027982543,0.451295666,NA,NA,rewet
12/30/2022 19:45,2022-12-31T01:45:00Z,35.551872,5.047232075,3518,0.4,7.95,0.028172283,0.454355758,NA,NA,rewet
12/30/2022 20:00,2022-12-31T02:00:00Z,35.527488,5.015852753,3518,0.2,8.012,0.026820205,0.432549768,NA,NA,rewet
12/30/2022 20:15,2022-12-31T02:15:00Z,35.576256,5.078785989,3518,0,8.012,0.029108234,0.469450545,NA,NA,rewet
12/30/2022 20:30,2022-12-31T02:30:00Z,35.518344,5.004130347,3518,0,8.075,0.029352438,0.473389009,NA,NA,rewet
12/30/2022 20:45,2022-12-31T02:45:00Z,35.515296,5.0002283,3518,0,8.075,NA,NA,NA,NA,rewet
12/30/2022 21:00,2022-12-31T03:00:00Z,35.536632,5.027599593,3518,0,8.137,NA,NA,NA,NA,rewet
12/30/2022 21:15,2022-12-31T03:15:00Z,35.53968,5.031520643,3518,0,8.137,NA,NA,NA,NA,rewet
12/30/2022 21:30,2022-12-31T03:30:00Z,35.542728,5.035444415,3518,0,8.2,NA,NA,NA,NA,rewet
12/30/2022 21:45,2022-12-31T03:45:00Z,35.536632,5.027599593,3518,0,8.2,NA,NA,NA,NA,rewet
12/30/2022 22:00,2022-12-31T04:00:00Z,35.527488,5.015852753,3518,0,8.2,NA,NA,NA,NA,rewet
NA,2022-12-31T04:15:00Z,35.445192,4.911225353,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T04:30:00Z,35.460432,4.930452961,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T04:45:00Z,35.500056,4.980758656,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T05:00:00Z,35.512248,4.996328962,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T05:15:00Z,35.515296,5.0002283,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T05:30:00Z,35.503104,4.984647178,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T05:45:00Z,35.503104,4.984647178,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T06:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T06:15:00Z,35.512248,4.996328962,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T06:30:00Z,35.49396,4.972989709,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T06:45:00Z,35.490912,4.969109281,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T07:00:00Z,35.536632,5.027599593,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T07:15:00Z,35.484816,4.96135651,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T07:30:00Z,35.52444,5.011942572,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T07:45:00Z,35.52444,5.011942572,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T08:00:00Z,35.527488,5.015852753,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T08:15:00Z,35.512248,4.996328962,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T08:30:00Z,35.55492,5.051166748,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T08:45:00Z,35.557968,5.055104152,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T09:00:00Z,35.591496,5.098596224,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T09:15:00Z,35.603688,5.114493895,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T09:30:00Z,35.63112,5.150425064,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T09:45:00Z,35.576256,5.078785989,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T10:00:00Z,35.5854,5.090663893,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T10:15:00Z,35.634168,5.154431251,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T10:30:00Z,35.728656,5.280006874,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T10:45:00Z,35.759136,5.321091958,3518,0.2,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T11:00:00Z,35.810952,5.391589944,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T11:15:00Z,35.85972,5.458699083,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T11:30:00Z,35.884104,5.492531603,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T11:45:00Z,35.957256,5.595151738,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T12:00:00Z,35.95116,5.586535358,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T12:15:00Z,36.030408,5.69947476,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T12:30:00Z,36.054792,5.734631782,3518,0.2,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T12:45:00Z,36.106608,5.809982017,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T13:00:00Z,36.167568,5.89975651,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T13:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T13:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T13:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T14:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T14:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T14:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T14:45:00Z,NA,NA,3518,0.2,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T15:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T15:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T15:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T15:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T16:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T16:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T16:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T16:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T17:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T17:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T17:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T17:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T18:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T18:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T18:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T18:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T19:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T19:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T19:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T19:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T20:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T20:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T20:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T20:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T21:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T21:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T21:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T21:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T22:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T22:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T22:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T22:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T23:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T23:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T23:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2022-12-31T23:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T00:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T00:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T00:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T00:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T01:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T01:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T01:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T01:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T02:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T02:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T02:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T02:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T03:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T03:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T03:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T03:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T04:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T04:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T04:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T04:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T05:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T05:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T05:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T05:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T06:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T06:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T06:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T06:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T07:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T07:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T07:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T07:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T08:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T08:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T08:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T08:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T09:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T09:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T09:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T09:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T10:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T10:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T10:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T10:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T11:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T11:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T11:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T11:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T12:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T12:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T12:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T12:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T13:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T13:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T13:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T13:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T14:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T14:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T14:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T14:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T15:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T15:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T15:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T15:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T16:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T16:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T16:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T16:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T17:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T17:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T17:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T17:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T18:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T18:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T18:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T18:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T19:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T19:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T19:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T19:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T20:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T20:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T20:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T20:45:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T21:00:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T21:15:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
NA,2023-01-01T21:30:00Z,NA,NA,3518,0,NA,NA,NA,NA,NA,rewet
